Tourist_ID,Age,Gender,Region,Travel_Group_Size,Duration_of_Stay,Season_of_Visit,Type_of_Accommodation,Purpose_of_Visit,Number_of_Previous_Visits,Spending_per_Day,Distance_from_Home_Country,Satisfaction_Rating,Weather_Conditions,Major_Attractions_Visited,Participation_in_Local_Events,Interaction_with_Locals,Recommendation_Likelihood,Social_Media_Shares,Revisit_Intention
7135f221-a6c9-437f-84da-d06a7872bdeb,62,Male,Asian-SAARC,9,0.17857142857142855,Summer,Hotel,Family,1,0.5352540063105333,4469,0.8267862298064313,Rainy,1,No,0.0,0.6566103878150342,0.6666666666666666,0
ff37d19c-2e76-428b-8735-44f9ea83bf00,26,Other,North American,7,0.6785714285714285,Spring,Hotel,Business,5,0.08458194770124268,2355,0.5945577304309337,Snowy,3,Yes,1.0,0.3852003674615586,0.3333333333333333,0
d0725b5c-a281-4044-af96-288295d82980,65,Other,North American,9,0.6785714285714285,Winter,HomeStay,Business,1,0.3025531199263586,3786,0.7938192617855016,Snowy,1,No,0.5,0.8370039847680613,0.0,1
785299f4-175b-498d-b814-01027de1bdfe,36,Other,Asian-SAARC,3,0.7142857142857143,Winter,Hostel,Family,4,0.7445489210182461,4319,0.9895825491882247,Snowy,4,Yes,0.0,0.9505792319025012,0.5555555555555556,1
5230dfbd-5553-42fe-a889-803e5913f9d3,69,Other,South American,4,0.07142857142857142,Monsoon,Hotel,Tourism,1,0.9645553494975095,3181,0.6788987350492969,Sunny,1,Yes,1.0,0.8061423309093976,0.2222222222222222,1
292bd156-db94-4570-9ac7-0ec0ab8ddeb4,36,Female,Asian-SAARC,8,0.5714285714285714,Spring,HomeStay,Family,2,0.717801708997105,3358,0.9851851291651234,Snowy,4,Yes,1.0,0.37769838131975864,0.4444444444444444,0
7ed70ed7-b194-490b-a961-929e546e035a,60,Male,Oceania,6,0.5714285714285714,Winter,Hostel,Tourism,2,0.9927706775862294,2207,0.02752523509616306,Snowy,1,No,0.5,0.7891778795392815,0.3333333333333333,0
668409e3-f1f8-443e-a99f-131849c8a43f,44,Other,Asian-Others,5,0.39285714285714285,Spring,Resort,Business,5,0.6982538861986572,3033,0.33732899807657324,Sunny,3,No,0.0,0.3515731406037279,0.1111111111111111,0
0964fbbf-8cd3-41b0-82b0-1cfdd045dd1c,52,Female,South American,4,0.5357142857142857,Spring,HomeStay,Education,5,0.2933952954108999,2929,0.1066699322414063,Rainy,0,Yes,0.5,0.1670797866535527,0.6666666666666666,0
409d3602-5084-4242-968b-1625746f7891,52,Male,Europe,8,0.5,Monsoon,Hotel,Tourism,9,0.6719479822724191,541,0.2613713261351386,Snowy,3,Yes,1.0,0.03326282300937283,0.4444444444444444,0
c5c5b37a-f85e-46a1-9dad-09b252c21221,59,Male,Oceania,1,0.42857142857142855,Spring,Resort,Business,2,0.7020756544919544,1659,0.8388865491187258,Cloudy,4,Yes,1.0,0.3858763985000008,0.6666666666666666,0
d32e6dcd-83bc-4478-9d6a-c7b86778043b,65,Male,South American,9,0.7857142857142857,Summer,Hostel,Business,2,0.37138850931868683,1841,0.031017811399668832,Snowy,2,Yes,1.0,0.904145328729033,0.8888888888888888,0
de8ede0b-a85c-4e4a-804b-6fabfcf56188,68,Male,Asian-SAARC,1,0.0,Summer,Hostel,Education,0,0.017099642156062037,725,0.5196662836968804,Snowy,3,No,1.0,0.2390254707279135,0.3333333333333333,0
0de051a6-69ca-47d2-b644-14fd8ae769ed,22,Other,Asian-SAARC,8,0.5714285714285714,Fall,HomeStay,Business,6,0.7031194864558762,3963,0.5666879603437086,Sunny,1,No,0.0,0.2065253125651372,0.4444444444444444,0
9f64eeed-5c9d-427d-84b8-71bb300568d2,41,Other,Asian-SAARC,4,0.07142857142857142,Monsoon,HomeStay,Business,7,0.021088991621768735,1790,0.5607007345907095,Cloudy,0,No,0.0,0.9704613632849882,0.8888888888888888,0
71299889-a01a-4992-bf9d-3e64c1a6423b,41,Female,Asian-SAARC,9,0.8928571428571428,Fall,HomeStay,Tourism,1,0.6310516913832158,2881,0.4747078475314619,Rainy,1,Yes,0.5,0.024866824262951448,1.0,0
445dcc38-341c-4494-8d36-6dfcc28ebd70,48,Female,Europe,5,0.5,Summer,Hostel,Tourism,3,0.1631159206910986,190,0.7905235446744563,Rainy,1,Yes,0.5,0.7862712096117181,0.3333333333333333,1
49bc473f-ed7b-4656-a18a-15368c99a894,35,Female,Oceania,3,0.10714285714285714,Fall,Resort,Education,9,0.5654160586867342,3106,0.13240129409315204,Cloudy,3,No,0.5,0.3214766648584604,0.4444444444444444,0
7c16128d-b2c0-4394-a17f-29e170286046,44,Male,North American,9,0.10714285714285714,Monsoon,Hostel,Education,6,0.5036775069243633,4402,0.3097214596127499,Snowy,0,Yes,1.0,0.03736094621844821,0.4444444444444444,0
a14923c2-f920-464c-8763-fcd01f15c7b6,47,Male,Asian-Others,9,0.6071428571428571,Monsoon,Hotel,Business,7,0.012896162401663053,1188,0.6153638814712155,Sunny,2,No,0.5,0.9184002916838633,0.7777777777777777,1
b5b453ca-3d42-493c-8c9f-d3349bdf0377,42,Other,Europe,4,0.5714285714285714,Spring,Hostel,Tourism,0,0.36252043992596755,4711,0.6907108232635532,Cloudy,1,No,0.0,0.1395994231528729,0.3333333333333333,0
03802b70-8d03-491e-8f8d-5238288b78b5,61,Male,Europe,4,0.6428571428571428,Winter,Hotel,Education,3,0.6009313388881916,1280,0.4034441679308468,Cloudy,0,No,0.5,0.552075688615051,0.3333333333333333,0
3985fb62-17dc-4eff-a872-13f98d605936,47,Male,North American,8,0.35714285714285715,Spring,Resort,Education,5,0.8486395077578597,2001,0.8754289018950032,Rainy,2,No,0.5,0.27412196153836677,0.6666666666666666,0
1d0bc9bd-e9b5-45cf-9766-5cdafe049059,19,Male,North American,2,0.6785714285714285,Monsoon,HomeStay,Family,2,0.8887062525268737,4590,0.4148074760953616,Sunny,1,Yes,0.0,0.06508860090521693,0.4444444444444444,0
a5d04d53-1e12-42e3-b272-92b6762172ed,62,Female,Asian-Others,9,0.07142857142857142,Summer,HomeStay,Education,4,0.48359882489811634,286,0.402069651686197,Cloudy,0,No,0.0,0.04980571234742126,0.5555555555555556,0
eec259dc-7f95-497c-a76a-a6ced50755d9,33,Female,Asian-Others,6,0.25,Summer,Hostel,Business,9,0.7283618343960292,1697,0.03490808744778781,Sunny,3,Yes,1.0,0.11549396210314852,0.5555555555555556,0
b495db4e-8245-4fb4-8ab7-706eb77350ca,18,Other,North American,9,0.4642857142857143,Spring,HomeStay,Tourism,8,0.31607305075525893,3508,0.5506747396286629,Snowy,1,No,0.0,0.0712678958322937,0.5555555555555556,0
7b85179a-d5b0-47e0-aa5d-932b45ff2c83,49,Male,Asian-SAARC,8,0.8928571428571428,Monsoon,Resort,Education,2,0.34182492194441105,3847,0.7084689616221235,Rainy,1,No,0.0,0.7610264078149315,1.0,1
74eff545-3e65-4603-b8e3-654bfaf14ff0,63,Male,Europe,7,0.0,Summer,HomeStay,Family,4,0.19398697721414504,2770,0.11326547807057305,Snowy,0,No,0.5,0.4858080940083439,0.4444444444444444,0
30cbd755-6232-417a-a507-41818d1fb540,31,Other,South American,1,0.4642857142857143,Monsoon,Hostel,Tourism,7,0.5617577938062854,4925,0.3045688926070035,Sunny,1,No,0.0,0.3430165196195222,0.4444444444444444,0
bf0d073d-821c-4336-9970-cf60ebff8d15,58,Male,Asian-Others,3,0.03571428571428571,Summer,Resort,Education,5,0.3141811527376438,339,0.7811624224750754,Snowy,2,Yes,1.0,0.41855547839277774,0.8888888888888888,0
11df12d7-dd30-4e89-a2f2-35f2e11b868d,42,Male,Asian-Others,2,0.9999999999999999,Monsoon,Hotel,Family,3,0.08380860571313999,2680,0.3651533605457786,Rainy,1,Yes,0.5,0.9295536620519195,0.7777777777777777,0
dabac50d-ca3d-4859-85ce-099c46b82659,44,Female,North American,5,0.7857142857142857,Fall,Hostel,Education,7,0.684911617666523,4336,0.24063538374929702,Sunny,4,Yes,1.0,0.9113437593554755,0.3333333333333333,0
c9a7d91f-ef2a-4713-9702-10496a39aaa6,43,Other,Oceania,5,0.10714285714285714,Monsoon,Hotel,Tourism,2,0.7076764558481174,238,0.6719298032570974,Cloudy,2,Yes,0.0,0.716107821411568,0.6666666666666666,0
00a81de9-d20f-47d0-8465-6d6b81fb18b3,60,Other,South American,5,0.8214285714285714,Monsoon,Resort,Tourism,2,0.3596448036823428,2606,0.1957191933199063,Snowy,0,No,1.0,0.8852528610987128,0.7777777777777777,0
d664d264-4c6e-47ff-b9de-7a3a486822b9,67,Other,South American,4,0.9285714285714285,Spring,Hostel,Tourism,3,0.07615515226104543,4265,0.8957433507955862,Rainy,2,Yes,1.0,0.31975331904346993,0.8888888888888888,0
a8f1e091-ffb8-402d-9475-dbc996418ced,20,Other,Asian-Others,5,0.9999999999999999,Fall,Hostel,Business,8,0.4260017460664004,4580,0.10441141789339309,Cloudy,4,Yes,0.0,0.3812652184903086,0.4444444444444444,0
7250ee18-260a-4962-9d81-b7f57d5911c6,49,Female,Asian-SAARC,3,0.6428571428571428,Winter,Resort,Education,4,0.44205197816170316,4825,0.7063344798009846,Rainy,4,No,0.0,0.6140595760373372,0.2222222222222222,1
551ac8ea-585a-4afa-bbfd-cc1289e06ab3,55,Female,Oceania,1,0.17857142857142855,Spring,HomeStay,Business,7,0.6685636927667071,2345,0.4989986865358522,Sunny,1,Yes,0.5,0.623981503473654,0.3333333333333333,0
6090d697-8b1e-4b9d-834b-9fbb8d4a75b8,51,Male,South American,5,0.8571428571428571,Winter,Hostel,Tourism,5,0.3150340568604807,4400,0.869978402483881,Sunny,1,Yes,0.5,0.48193854656337654,1.0,0
de9e3757-5260-401e-aecf-67d2749176f4,38,Male,Asian-Others,9,0.0,Summer,Hostel,Family,2,0.6825029361749456,1849,0.12504141491238485,Snowy,3,Yes,0.5,0.40082983519915427,0.5555555555555556,0
3d225c30-b28f-41de-bb14-0bc3304b8590,43,Male,South American,9,0.5714285714285714,Winter,Hotel,Education,7,0.8715393199023186,667,0.677633265013989,Rainy,2,Yes,0.0,0.9868343584345155,1.0,1
db23aa8c-3bca-4f85-a20a-60ac9261549d,63,Male,Oceania,4,0.25,Monsoon,HomeStay,Business,8,0.2370430097046659,981,0.5716218565457123,Rainy,3,No,1.0,0.8216417819376853,0.4444444444444444,1
517400f8-0b2c-482a-a928-8e92c68a152f,60,Female,Oceania,3,0.6428571428571428,Winter,Hotel,Education,7,0.9790540099529582,739,0.4795086656797015,Rainy,4,No,1.0,0.43518044220559027,0.8888888888888888,0
e9d68f23-b489-4070-b914-f8a8bea4ff31,67,Other,Europe,1,0.7142857142857143,Spring,Hotel,Family,3,0.3860410655153309,4061,0.4908440850985101,Sunny,1,Yes,0.5,0.7277333819674934,0.2222222222222222,0
fd08b32c-62d6-4e93-a198-5d54cfb87e6f,45,Female,North American,2,0.0,Spring,HomeStay,Business,5,0.26683884175556244,4520,0.7217865829087405,Snowy,1,No,0.5,0.2696257486788013,0.1111111111111111,0
a6eab79e-d21c-42f8-8ada-4f80a9e782d4,49,Male,North American,8,0.14285714285714285,Winter,HomeStay,Tourism,0,0.42121148304500244,4637,0.9379001378351352,Rainy,1,Yes,0.0,0.10009392109550294,0.5555555555555556,0
f6febc0e-7ecd-4baf-a6f0-5fcffb16e5db,47,Female,Asian-Others,1,0.9285714285714285,Spring,Resort,Business,3,0.09384299466387704,4999,0.09004148428879241,Rainy,0,Yes,1.0,0.35256330721837537,0.6666666666666666,0
f72169bb-8096-4718-a051-acef097a1e10,66,Other,Oceania,8,0.5357142857142857,Spring,HomeStay,Education,7,0.12517581073001,2435,0.01817646451112112,Cloudy,4,Yes,0.5,0.4031466927820274,0.4444444444444444,0
19b17e80-dea4-4e17-94fd-9ad39716108e,35,Other,Europe,7,0.17857142857142855,Winter,Hostel,Education,0,0.4141288352755923,4421,0.8056497899612394,Rainy,1,No,0.0,0.016392865109948168,0.0,0
1986b4b2-70b7-4868-9854-80f0dfcaf0b7,46,Female,Europe,8,0.25,Fall,HomeStay,Education,2,0.7624103680609203,3085,0.10698656635718709,Snowy,4,No,0.5,0.8153049446356854,0.2222222222222222,0
03edd1f8-74f9-4d17-a912-b4bf86a4bae4,37,Female,South American,6,0.42857142857142855,Fall,Resort,Education,0,0.900385467872792,659,0.986934432701054,Cloudy,1,No,0.0,0.35933125151297507,0.2222222222222222,0
def57689-68f4-4bce-a4e7-5e8eb8f21423,47,Female,South American,9,0.5357142857142857,Summer,Resort,Tourism,8,0.6647077976493326,813,0.6189919335761166,Cloudy,2,No,1.0,0.5807381490327631,0.3333333333333333,1
1327f1bc-2784-478f-b84f-16b3a79fbfaf,17,Male,Europe,3,0.07142857142857142,Spring,Resort,Business,1,0.10467350308117306,4693,0.650561040372777,Cloudy,4,No,0.0,0.07386620664084606,1.0,0
43d88870-f81d-4aa1-8812-0a8e78308930,32,Female,South American,4,0.6428571428571428,Winter,HomeStay,Tourism,8,0.6719151784172656,4088,0.1978555672326419,Sunny,3,No,0.5,0.17498302901754273,0.5555555555555556,0
65c17795-b155-46bc-9f8d-ed9756abf2f1,39,Female,Oceania,6,0.39285714285714285,Spring,HomeStay,Tourism,3,0.6352948363476372,356,0.2393431460082637,Cloudy,0,Yes,0.5,0.8902683348423578,0.4444444444444444,0
541cdfcd-da0d-4a5f-948f-8b74a65bb1f2,56,Female,Asian-SAARC,8,0.5357142857142857,Monsoon,Hotel,Tourism,1,0.8057635049538661,676,0.6590586655283271,Rainy,3,No,1.0,0.6090307852732666,0.0,1
889b78d5-dbfd-497e-aca2-b148da330aa1,45,Other,Oceania,5,0.9285714285714285,Spring,Hotel,Education,3,0.8252634295608093,137,0.9098400247340862,Sunny,4,Yes,1.0,0.9509085436397792,0.5555555555555556,1
a075e927-5110-4492-b442-7e0b61484bb3,68,Other,Europe,3,0.35714285714285715,Spring,Hostel,Education,9,0.8682512949456831,2172,0.9826212285387167,Sunny,1,Yes,0.5,0.999414429857468,0.8888888888888888,1
7cea2045-c268-483e-a32f-2e63b7fddd71,17,Male,Europe,6,0.3214285714285714,Fall,Hotel,Education,5,0.4138260672504398,4605,0.19699341920132749,Sunny,4,No,0.5,0.37200839294912236,0.0,0
9e11d2cd-0930-4ef6-8a80-068ddf547e50,54,Male,Oceania,4,0.8571428571428571,Winter,Hostel,Business,6,0.6977799414133756,560,0.13297875947217258,Sunny,0,Yes,0.5,0.2988911939012904,0.7777777777777777,0
af34cf65-a193-44b2-bc19-e71d118405ad,60,Other,South American,9,0.6785714285714285,Spring,Resort,Family,2,0.2678312879240168,1540,0.05513483479340098,Sunny,4,Yes,1.0,0.8589048644010501,0.7777777777777777,0
3a3c8a71-ff57-4e2b-8991-ab9bebc2026f,38,Other,South American,3,0.10714285714285714,Fall,Hotel,Education,2,0.9994866359601732,4578,0.8683432186490472,Sunny,1,Yes,0.5,0.999275708388308,0.2222222222222222,1
fa745761-6f18-4108-9723-199dbf2c14a0,64,Other,North American,4,0.39285714285714285,Summer,HomeStay,Business,9,0.1748428000289053,1932,0.29383364397645406,Sunny,3,No,1.0,0.6300017427886294,0.8888888888888888,0
b4323070-a23d-4c2f-82a7-96891933918c,46,Female,Europe,7,0.7857142857142857,Fall,Hotel,Education,7,0.00949430418483492,4764,0.0004572474840781465,Cloudy,2,No,0.5,0.7956374866326514,0.7777777777777777,0
2a96e1e2-7194-4ae2-99ba-d7aedf615a5c,61,Female,Asian-Others,7,0.03571428571428571,Fall,Hostel,Education,4,0.1482966130123886,3499,0.22282225287928017,Snowy,3,Yes,0.0,0.7822315949583751,0.2222222222222222,0
0769165f-e746-4cb9-8ca9-cf07b1aa0f6a,36,Other,North American,4,0.8214285714285714,Fall,Hotel,Tourism,3,0.7758485942630386,532,0.3396338102403811,Rainy,1,No,0.0,0.35547438460074343,1.0,0
0e5dd462-cbd0-4ef2-930a-37df0bc61066,37,Female,South American,6,0.75,Spring,Resort,Tourism,6,0.4465036612406249,4251,0.9912307414433258,Rainy,1,Yes,0.5,0.5745853020439647,0.4444444444444444,1
6e417d47-5ff5-45ea-9bc4-40f14b1a269b,16,Female,Oceania,3,0.6428571428571428,Spring,HomeStay,Tourism,6,0.44722079066469467,1851,0.5230303723091457,Cloudy,0,No,0.0,0.8335849217707278,0.2222222222222222,1
697c3923-87fa-441a-be83-b91f25440fe0,41,Male,South American,6,0.8571428571428571,Summer,Hostel,Business,8,0.9551387608725973,2147,0.20368722565740002,Cloudy,4,Yes,1.0,0.6885225252855576,0.4444444444444444,0
2e183554-cae2-4e66-ae8a-781390e0a95b,56,Other,Oceania,2,0.14285714285714285,Monsoon,HomeStay,Family,8,0.9197231863339447,2940,0.33400198366575107,Sunny,4,Yes,0.0,0.021023363680138657,0.8888888888888888,0
9c07a751-1437-4509-acd1-586a2b840c67,16,Other,North American,8,0.25,Monsoon,HomeStay,Family,4,0.3108091152514503,356,0.32948403339783894,Snowy,3,No,0.0,0.3368250038925925,0.3333333333333333,0
aee1e86b-9ea5-46aa-a1ee-6c5bdeef580f,40,Female,Europe,2,0.2142857142857143,Monsoon,Hostel,Business,7,0.20859295423772234,771,0.01839992408389224,Sunny,2,No,1.0,0.1444367688436574,0.5555555555555556,0
9549c931-e9af-499d-bf67-1eec3da70577,31,Other,South American,7,0.4642857142857143,Summer,HomeStay,Education,9,0.8485150689455586,589,0.1340439103560125,Cloudy,2,No,0.0,0.23300614342073114,0.2222222222222222,0
a34db7c5-760d-4bbb-bb70-b3a124a35cf2,54,Male,Oceania,9,0.8214285714285714,Monsoon,HomeStay,Business,0,0.90609674426998,3814,0.6949627804301887,Sunny,0,No,0.0,0.9060770916332518,0.2222222222222222,1
aab612c9-415d-474a-b5a6-69814104a8b5,47,Male,Europe,1,0.7857142857142857,Monsoon,Hotel,Education,8,0.5413907555130132,2196,0.1190876996586992,Rainy,1,No,0.5,0.03676578867001484,0.4444444444444444,0
771ad655-cdfc-4ee0-a61e-de900267deb3,23,Male,Asian-Others,8,0.07142857142857142,Fall,HomeStay,Business,7,0.6292859502130824,1782,0.22974962595647633,Rainy,0,Yes,1.0,0.21982379922160197,0.7777777777777777,0
8beddb12-ad77-482f-89a2-3a89e6b5a92c,57,Other,Oceania,7,0.6071428571428571,Spring,HomeStay,Business,5,0.2564863842715324,4511,0.34994667611210417,Sunny,4,Yes,1.0,0.30966634593063314,0.7777777777777777,0
f1faf665-7115-43f3-92e8-9d1028711733,68,Other,North American,6,0.5357142857142857,Spring,HomeStay,Business,2,0.8007984104443199,2560,0.7576023813453521,Snowy,1,Yes,0.5,0.617234077563495,0.2222222222222222,1
4c955f6a-966b-4964-bcd6-bdca5876fd09,62,Other,Asian-Others,6,0.7857142857142857,Fall,HomeStay,Family,2,0.6319867695174303,4629,0.581984910815838,Sunny,0,No,0.5,0.5343835410298675,0.7777777777777777,1
b0b862ef-6c9f-42b9-b647-8986a3917c99,53,Other,Asian-Others,6,0.6428571428571428,Fall,Hostel,Tourism,7,0.5032776816689019,4012,0.6887562868694135,Sunny,3,No,0.0,0.21829130945365424,0.7777777777777777,0
4d57d880-d865-469a-b4f3-310340066ff2,43,Other,Asian-SAARC,9,0.6428571428571428,Fall,Resort,Business,4,0.05952736794209891,2075,0.5665713900576625,Snowy,4,Yes,0.0,0.16421841228228937,0.2222222222222222,0
da743152-627b-41a1-bfd6-f23232ffe294,56,Male,South American,2,0.6071428571428571,Spring,Hotel,Family,9,0.916020359009671,3316,0.6833399838233906,Snowy,2,Yes,0.0,0.2368351157347048,1.0,0
61a11729-3cb9-4350-9b4d-a0fe7bb38605,69,Female,Oceania,1,0.6785714285714285,Monsoon,HomeStay,Tourism,6,0.6153027767660366,1489,0.0014890328406217956,Snowy,0,Yes,0.5,0.5027854843971103,1.0,0
4bbe4aff-9326-4ffd-9be4-bf5192698698,40,Male,Asian-Others,6,0.5357142857142857,Fall,HomeStay,Tourism,4,0.1922131722217882,4615,0.9310455622577635,Rainy,4,Yes,1.0,0.27124317166486756,0.1111111111111111,0
059dd55d-4b94-4e30-b303-f438fe2110d0,49,Other,Asian-SAARC,8,0.25,Summer,Hostel,Business,7,0.6062304125963875,3956,0.10974185741599743,Sunny,4,No,0.0,0.9482247873607371,1.0,0
6553867d-a881-4fd3-947d-577bfa5a91ca,64,Male,North American,3,0.9642857142857143,Fall,Resort,Education,9,0.6773630103725494,1684,0.4055482286153681,Cloudy,2,Yes,0.5,0.46408924675769536,0.1111111111111111,0
dd750e98-90e0-495f-8212-b554464458b4,39,Other,Europe,1,0.0,Winter,HomeStay,Education,9,0.5255518424129254,3063,0.7709273168949701,Snowy,2,No,1.0,0.05868654879787441,0.8888888888888888,0
f93e08d5-bea2-4dfe-873f-6e1baf908e3c,38,Other,Oceania,9,0.5714285714285714,Fall,Hostel,Education,3,0.7180330464446898,4629,0.4345767099388833,Snowy,2,Yes,0.5,0.7297089356980193,0.6666666666666666,0
bec39a37-9b3d-44bd-a91e-314e0c8e29e3,27,Male,Asian-Others,1,0.39285714285714285,Spring,Hotel,Business,1,0.5812788244159781,1076,0.9470157494643189,Sunny,0,No,0.0,0.32895815176040466,0.5555555555555556,0
e726be23-e776-4886-9534-ee1d7f2984f5,21,Other,South American,3,0.7142857142857143,Fall,Hotel,Education,2,0.9478797738256789,3464,0.4669872592300144,Cloudy,2,No,0.5,0.6538690744004451,0.6666666666666666,0
3ae909fe-cc82-48da-8696-f5e64944051b,50,Female,Asian-SAARC,8,0.35714285714285715,Winter,HomeStay,Family,7,0.053110896702193613,145,0.8749963459159834,Sunny,3,No,0.5,0.2796666858428446,0.7777777777777777,0
3810ae66-5a31-44cc-8d4b-69a99b689c88,59,Other,Asian-Others,3,0.14285714285714285,Summer,HomeStay,Family,6,0.10570045556107015,1293,0.8107813945465026,Sunny,4,No,0.5,0.57105576004219,0.0,0
402913ec-9ef2-493e-b0ac-7d7ba2f963a3,34,Female,South American,4,0.9285714285714285,Monsoon,Resort,Family,1,0.17317890063984354,3442,0.9812147063382207,Snowy,2,Yes,0.5,0.7726303427517022,0.7777777777777777,1
c478f6f1-b88e-4318-816d-83edad81f8bd,15,Female,Asian-Others,8,0.39285714285714285,Fall,Resort,Family,5,0.6900806245016983,4612,0.9266881646985395,Snowy,4,Yes,1.0,0.9286148960044843,0.2222222222222222,1
2303f6c6-d69d-42f1-ae4c-84ffa8c01f05,22,Other,Oceania,1,0.5714285714285714,Winter,HomeStay,Tourism,8,0.6454707079918957,346,0.8982182610547175,Rainy,1,Yes,0.0,0.26118425570372095,0.2222222222222222,0
a0a11839-e745-4704-98df-bc3ca0d4de3d,60,Male,Oceania,6,0.17857142857142855,Winter,Hostel,Family,3,0.8921256601297302,3319,0.7314295277750275,Cloudy,1,No,1.0,0.33497476394642334,0.5555555555555556,0
c9e26074-4f16-49a0-8a17-991ea5769411,30,Female,Oceania,1,0.0,Summer,Resort,Education,8,0.7328202698566055,4425,0.36623381652891485,Cloudy,2,Yes,0.5,0.4644907759214095,0.3333333333333333,0
5d678bb1-945e-42e4-888a-93ec70d9c9f8,28,Male,North American,1,0.14285714285714285,Spring,HomeStay,Business,1,0.5081234292458441,891,0.10493929255500942,Snowy,4,Yes,0.5,0.9277803054135493,0.3333333333333333,0
e8dd5e5a-1712-4b16-a1a4-344fbb7bee03,26,Female,North American,8,0.8571428571428571,Fall,Resort,Education,1,0.9919763033576571,736,0.6884007802679075,Snowy,1,Yes,0.0,0.901971093269036,0.3333333333333333,1
6a5e6920-bf5a-47e6-93a3-dd5a4b8c5bdc,65,Other,Asian-SAARC,4,0.9642857142857143,Winter,HomeStay,Family,8,0.2656872164999453,3875,0.9788787139966327,Snowy,2,No,0.0,0.0897944023507086,1.0,0
c958e75e-21d5-4971-b367-49b52cf6bf75,37,Other,Oceania,1,0.4642857142857143,Summer,Hotel,Tourism,6,0.8332126093192406,2521,0.7264215404326434,Cloudy,4,No,1.0,0.13188056899981235,0.8888888888888888,0
5da8d6d2-f8b3-4a8b-a05f-b8bc8a16a06c,29,Female,South American,7,0.14285714285714285,Monsoon,HomeStay,Family,6,0.4264947845750301,4933,0.9288732805530621,Rainy,2,No,1.0,0.49575925509707186,0.7777777777777777,0
45c45a3e-e9da-484a-8075-9f1f87e5f0fe,42,Other,Asian-Others,5,0.75,Winter,Hotel,Business,0,0.6486124192241517,1188,0.8042474466998019,Cloudy,4,Yes,0.0,0.10654917789822455,0.2222222222222222,0
e9ff1cae-41c8-4a8c-aa1f-955ad499da99,48,Female,Europe,5,0.8214285714285714,Summer,Resort,Education,5,0.7272069187103205,4283,0.1620206928851228,Snowy,1,Yes,1.0,0.3457075152908,0.0,0
f7a67b94-7b5a-411a-b1b6-4afed31edf1a,16,Other,South American,1,0.9285714285714285,Spring,HomeStay,Business,6,0.6336196991223649,3259,0.24824898256949332,Snowy,2,Yes,0.5,0.14834966930354157,0.0,0
ded255d0-bf1e-4366-8b8e-63d4ce7607ad,46,Male,North American,6,0.0,Spring,Resort,Business,5,0.1399887358134223,812,0.34106063515863316,Rainy,1,No,0.5,0.6364061320779633,0.0,0
77e490c7-1d7b-4313-8de2-2f1c56b60afc,37,Other,North American,9,0.6071428571428571,Winter,Hotel,Business,5,0.4426680103000725,4796,0.16717478210651823,Sunny,2,Yes,0.0,0.9501192759396812,0.3333333333333333,0
c1101266-2408-46dc-9346-d1a9f6802cdb,36,Male,South American,9,0.5357142857142857,Winter,HomeStay,Education,1,0.5612476647269191,3744,0.5812340665688975,Sunny,0,No,1.0,0.9973965057722963,0.5555555555555556,1
ad238d36-dc32-4c97-b9c1-e262f76c8ede,65,Other,North American,8,0.2857142857142857,Fall,Resort,Family,5,0.8490770555689489,3990,0.9756699770828691,Cloudy,1,No,0.5,0.3753921937010286,0.3333333333333333,0
